lon,lat,nitrogen,phosphorus,potassium,ph,soil_type,timestamp,id,name,nepaliName,province,ecoZone,avgRainfallMm,solarRadiationKwh,baseSoilPh,laborRateNprPerDay,description
80.6377,28.6467,0.08,51.5,203.34,7.21,Fluvial non calcareous,2025-07-23 02:18:29.977563,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6427,28.6517,0.07,37.57,175.2,7.01,Fluvial non calcareous,2025-07-23 02:18:30.888213,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6477,28.6567,0.07,43.43,183.17,7.01,Fluvial non calcareous,2025-07-23 02:18:31.769129,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6527,28.6617,0.06,43.87,169.41,6.98,Fluvial non calcareous,2025-07-23 02:18:32.639144,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6577,28.6667,0.07,46.16,182.38,6.98,Fluvial non calcareous,2025-07-23 02:18:33.518038,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6627,28.6717,0.07,39.14,171.97,7.08,Fluvial non calcareous,2025-07-23 02:18:34.420119,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6677,28.6767,0.08,41.68,179.53,7.06,Fluvial non calcareous,2025-07-23 02:18:35.342357,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5227,28.6817,0.09,48.51,174.3,7.19,Fluvial non calcareous,2025-07-23 02:18:36.275488,kanchanpur,Kanchanpur,कञ्चनपुर,Sudurpashchim Province,Terai,1750,5.4,7.0,690,"Shuklaphanta grassland border district rich in paddy, sugarcane, and timber."
80.6727,28.6817,0.09,41.14,174.22,7.3,"Fluvial, calcareous",2025-07-23 02:18:37.179817,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5177,28.6867,0.08,28.26,121.34,7.3,Fluvial non calcareous,2025-07-23 02:18:38.140650,kanchanpur,Kanchanpur,कञ्चनपुर,Sudurpashchim Province,Terai,1750,5.4,7.0,690,"Shuklaphanta grassland border district rich in paddy, sugarcane, and timber."
80.6777,28.6867,0.09,43.79,173.33,7.2,Fluvial non calcareous,2025-07-23 02:18:39.062646,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5127,28.6917,0.08,35.05,139.82,7.26,Fluvial non calcareous,2025-07-23 02:18:39.945896,kanchanpur,Kanchanpur,कञ्चनपुर,Sudurpashchim Province,Terai,1750,5.4,7.0,690,"Shuklaphanta grassland border district rich in paddy, sugarcane, and timber."
80.6827,28.6917,0.09,38.94,172.86,7.31,Fluvial non calcareous,2025-07-23 02:18:40.850276,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5077,28.6967,0.1,45.7,190.42,7.3,Fluvial non calcareous,2025-07-23 02:18:41.734643,kanchanpur,Kanchanpur,कञ्चनपुर,Sudurpashchim Province,Terai,1750,5.4,7.0,690,"Shuklaphanta grassland border district rich in paddy, sugarcane, and timber."
80.6877,28.6967,0.09,49.13,182.79,7.33,Fluvial non calcareous,2025-07-23 02:18:42.737678,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5977,28.7967,0.09,40.46,186.5,7.52,Fluvial non calcareous,2025-07-23 02:18:43.645805,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5927,28.7917,0.08,72.13,183.99,7.48,Fluvial non calcareous,2025-07-23 02:18:44.505521,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6027,28.7917,0.1,37.87,199.43,7.77,Fluvial non calcareous,2025-07-23 02:18:45.397698,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5877,28.7867,0.09,36.79,199.35,7.59,Fluvial non calcareous,2025-07-23 02:18:46.298764,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6077,28.7867,0.1,52.44,202.41,7.69,Fluvial non calcareous,2025-07-23 02:18:47.175803,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
86.74,26.4917,0.09,44.69,144.99,6.11,Fluvial non calcareous,2025-07-23 02:18:29.250118,saptari,Saptari,सप्तरी,Madhesh Province,Terai,1450,5.4,7.2,650,"Flat Terai district intensive in paddy rice, fish farming, and wheat."
86.76,26.4917,0.07,25.86,92.55,6.23,Fluvial non calcareous,2025-07-23 02:18:30.207256,saptari,Saptari,सप्तरी,Madhesh Province,Terai,1450,5.4,7.2,650,"Flat Terai district intensive in paddy rice, fish farming, and wheat."
86.735,26.4967,0.09,30.81,116.59,6.08,Fluvial non calcareous,2025-07-23 02:18:31.131195,saptari,Saptari,सप्तरी,Madhesh Province,Terai,1450,5.4,7.2,650,"Flat Terai district intensive in paddy rice, fish farming, and wheat."
86.765,26.4967,0.07,29.46,98.89,6.22,Fluvial non calcareous,2025-07-23 02:18:32.016396,saptari,Saptari,सप्तरी,Madhesh Province,Terai,1450,5.4,7.2,650,"Flat Terai district intensive in paddy rice, fish farming, and wheat."
86.73,26.5017,0.08,29.85,97.07,6.03,Fluvial non calcareous,2025-07-23 02:18:32.902620,saptari,Saptari,सप्तरी,Madhesh Province,Terai,1450,5.4,7.2,650,"Flat Terai district intensive in paddy rice, fish farming, and wheat."
86.77,26.5017,0.08,32.06,130.01,6.15,Fluvial non calcareous,2025-07-23 02:18:33.777551,saptari,Saptari,सप्तरी,Madhesh Province,Terai,1450,5.4,7.2,650,"Flat Terai district intensive in paddy rice, fish farming, and wheat."
86.775,26.5067,0.08,30.98,130.21,6.13,Fluvial non calcareous,2025-07-23 02:18:35.558922,saptari,Saptari,सप्तरी,Madhesh Province,Terai,1450,5.4,7.2,650,"Flat Terai district intensive in paddy rice, fish farming, and wheat."
86.72,26.5117,0.08,39.91,125.22,6.12,Fluvial non calcareous,2025-07-23 02:18:36.514092,saptari,Saptari,सप्तरी,Madhesh Province,Terai,1450,5.4,7.2,650,"Flat Terai district intensive in paddy rice, fish farming, and wheat."
86.78,26.5117,0.07,30.73,123.13,6.04,Fluvial non calcareous,2025-07-23 02:18:37.393268,saptari,Saptari,सप्तरी,Madhesh Province,Terai,1450,5.4,7.2,650,"Flat Terai district intensive in paddy rice, fish farming, and wheat."
86.715,26.5167,0.08,37.72,119.56,5.98,Fluvial non calcareous,2025-07-23 02:18:38.317530,saptari,Saptari,सप्तरी,Madhesh Province,Terai,1450,5.4,7.2,650,"Flat Terai district intensive in paddy rice, fish farming, and wheat."
86.785,26.5167,0.07,33.87,143.78,6.03,Fluvial non calcareous,2025-07-23 02:18:39.238768,saptari,Saptari,सप्तरी,Madhesh Province,Terai,1450,5.4,7.2,650,"Flat Terai district intensive in paddy rice, fish farming, and wheat."
86.71,26.5217,0.08,43.86,106.73,6.04,Fluvial non calcareous,2025-07-23 02:18:40.091604,saptari,Saptari,सप्तरी,Madhesh Province,Terai,1450,5.4,7.2,650,"Flat Terai district intensive in paddy rice, fish farming, and wheat."
86.79,26.5217,0.07,37.42,167.14,6.11,"Fluvial, calcareous",2025-07-23 02:18:40.999880,saptari,Saptari,सप्तरी,Madhesh Province,Terai,1450,5.4,7.2,650,"Flat Terai district intensive in paddy rice, fish farming, and wheat."
86.705,26.5267,0.08,45.09,126.99,6.15,Fluvial non calcareous,2025-07-23 02:18:41.861760,saptari,Saptari,सप्तरी,Madhesh Province,Terai,1450,5.4,7.2,650,"Flat Terai district intensive in paddy rice, fish farming, and wheat."
86.795,26.5267,0.08,40.21,156.63,6.1,"Fluvial, calcareous",2025-07-23 02:18:42.855394,saptari,Saptari,सप्तरी,Madhesh Province,Terai,1450,5.4,7.2,650,"Flat Terai district intensive in paddy rice, fish farming, and wheat."
86.7,26.5317,0.08,29.18,89.64,5.86,Fluvial non calcareous,2025-07-23 02:18:43.739575,saptari,Saptari,सप्तरी,Madhesh Province,Terai,1450,5.4,7.2,650,"Flat Terai district intensive in paddy rice, fish farming, and wheat."
86.8,26.5317,0.08,34.15,153.57,6.19,Fluvial non calcareous,2025-07-23 02:18:44.673327,saptari,Saptari,सप्तरी,Madhesh Province,Terai,1450,5.4,7.2,650,"Flat Terai district intensive in paddy rice, fish farming, and wheat."
86.695,26.5367,0.08,28.09,91.75,5.88,Fluvial non calcareous,2025-07-23 02:18:45.549801,saptari,Saptari,सप्तरी,Madhesh Province,Terai,1450,5.4,7.2,650,"Flat Terai district intensive in paddy rice, fish farming, and wheat."
86.805,26.5367,0.07,31.87,167.83,6.04,Fluvial non calcareous,2025-07-23 02:18:46.429749,saptari,Saptari,सप्तरी,Madhesh Province,Terai,1450,5.4,7.2,650,"Flat Terai district intensive in paddy rice, fish farming, and wheat."
86.69,26.5417,0.08,31.44,107.48,5.78,Fluvial non calcareous,2025-07-23 02:18:47.348345,saptari,Saptari,सप्तरी,Madhesh Province,Terai,1450,5.4,7.2,650,"Flat Terai district intensive in paddy rice, fish farming, and wheat."
87.64,27.2817,0.1,136.34,306.48,5.87,"slate, phyllite",2025-07-23 02:17:00.214262,taplejung,Taplejung,ताप्लेजुङ,Koshi Province,Mountain,1450,5.6,5.9,850,High mountain district famous for cardamom and alpine medicinal crops.
87.665,27.3067,0.09,182.42,264.39,5.86,Quartzite,2025-07-23 02:17:08.124523,taplejung,Taplejung,ताप्लेजुङ,Koshi Province,Mountain,1450,5.6,5.9,850,High mountain district famous for cardamom and alpine medicinal crops.
87.635,27.3567,0.1,156.2,264.19,5.74,"slate, phyllite",2025-07-23 02:17:22.382526,taplejung,Taplejung,ताप्लेजुङ,Koshi Province,Mountain,1450,5.6,5.9,850,High mountain district famous for cardamom and alpine medicinal crops.
87.64,27.3517,0.09,140.74,257.92,5.72,"slate, phyllite",2025-07-23 02:17:24.059324,taplejung,Taplejung,ताप्लेजुङ,Koshi Province,Mountain,1450,5.6,5.9,850,High mountain district famous for cardamom and alpine medicinal crops.
87.66,27.3317,0.09,150.77,250.59,5.72,Quartzite,2025-07-23 02:17:31.085003,taplejung,Taplejung,ताप्लेजुङ,Koshi Province,Mountain,1450,5.6,5.9,850,High mountain district famous for cardamom and alpine medicinal crops.
87.605,27.2417,0.08,74.82,276.07,6.0,"slate, phyllite",2025-07-23 02:17:39.019469,terhathum,Tehrathum,तेह्रथुम,Koshi Province,Hill,1680,4.8,6.0,750,Rhododendron capital and high-altitude cardamom producer.
87.585,27.2517,0.09,106.51,277.92,5.94,"slate, phyllite",2025-07-23 02:17:41.705681,terhathum,Tehrathum,तेह्रथुम,Koshi Province,Hill,1680,4.8,6.0,750,Rhododendron capital and high-altitude cardamom producer.
87.575,27.2617,0.1,111.16,297.7,6.08,Quartzite,2025-07-23 02:17:45.269674,terhathum,Tehrathum,तेह्रथुम,Koshi Province,Hill,1680,4.8,6.0,750,Rhododendron capital and high-altitude cardamom producer.
87.64,27.2767,0.08,103.49,266.71,5.73,"slate, phyllite",2025-07-23 02:17:51.458376,taplejung,Taplejung,ताप्लेजुङ,Koshi Province,Mountain,1450,5.6,5.9,850,High mountain district famous for cardamom and alpine medicinal crops.
87.645,27.2817,0.09,110.19,255.64,5.64,"slate, phyllite",2025-07-23 02:17:53.124868,taplejung,Taplejung,ताप्लेजुङ,Koshi Province,Mountain,1450,5.6,5.9,850,High mountain district famous for cardamom and alpine medicinal crops.
87.65,27.2867,0.09,116.84,256.8,5.62,"slate, phyllite",2025-07-23 02:17:54.916329,taplejung,Taplejung,ताप्लेजुङ,Koshi Province,Mountain,1450,5.6,5.9,850,High mountain district famous for cardamom and alpine medicinal crops.
87.675,27.3117,0.11,158.52,304.3,5.76,Quartzite,2025-07-23 02:18:03.524230,taplejung,Taplejung,ताप्लेजुङ,Koshi Province,Mountain,1450,5.6,5.9,850,High mountain district famous for cardamom and alpine medicinal crops.
87.59,27.3867,0.09,181.64,244.52,5.74,"Gneiss, migmatite",2025-07-23 02:18:07.120604,taplejung,Taplejung,ताप्लेजुङ,Koshi Province,Mountain,1450,5.6,5.9,850,High mountain district famous for cardamom and alpine medicinal crops.
87.575,27.3717,0.08,179.81,256.51,5.72,"Gneiss, migmatite",2025-07-23 02:18:12.492036,taplejung,Taplejung,ताप्लेजुङ,Koshi Province,Mountain,1450,5.6,5.9,850,High mountain district famous for cardamom and alpine medicinal crops.
87.68,27.3167,0.11,168.69,252.91,5.76,Quartzite,2025-07-23 02:18:32.974825,taplejung,Taplejung,ताप्लेजुङ,Koshi Province,Mountain,1450,5.6,5.9,850,High mountain district famous for cardamom and alpine medicinal crops.
87.595,27.2367,0.09,99.87,256.3,6.0,"slate, phyllite",2025-07-23 02:18:34.740748,terhathum,Tehrathum,तेह्रथुम,Koshi Province,Hill,1680,4.8,6.0,750,Rhododendron capital and high-altitude cardamom producer.
87.61,27.2417,0.08,90.49,259.76,5.94,"slate, phyllite",2025-07-23 02:18:37.441522,terhathum,Tehrathum,तेह्रथुम,Koshi Province,Hill,1680,4.8,6.0,750,Rhododendron capital and high-altitude cardamom producer.
87.585,27.2467,0.11,93.53,274.98,5.87,"slate, phyllite",2025-07-23 02:18:38.361564,terhathum,Tehrathum,तेह्रथुम,Koshi Province,Hill,1680,4.8,6.0,750,Rhododendron capital and high-altitude cardamom producer.
87.64,27.2717,0.09,114.88,284.8,5.86,Quartzite,2025-07-23 02:18:47.998365,taplejung,Taplejung,ताप्लेजुङ,Koshi Province,Mountain,1450,5.6,5.9,850,High mountain district famous for cardamom and alpine medicinal crops.
87.645,27.2767,0.08,122.85,285.64,5.82,"slate, phyllite",2025-07-23 02:18:49.712149,taplejung,Taplejung,ताप्लेजुङ,Koshi Province,Mountain,1450,5.6,5.9,850,High mountain district famous for cardamom and alpine medicinal crops.
85.957,26.6554,0.06,68.84,97.03,6.9,Fluvial non calcareous,2025-07-23 02:18:33.119291,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.882,26.6604,0.06,44.24,74.06,6.85,Fluvial non calcareous,2025-07-23 02:18:33.991161,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
85.962,26.6604,0.07,65.02,97.26,6.78,Fluvial non calcareous,2025-07-23 02:18:34.904922,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.877,26.6654,0.06,49.22,92.62,6.73,Fluvial non calcareous,2025-07-23 02:18:35.787729,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
85.967,26.6654,0.07,63.39,119.94,6.69,Fluvial non calcareous,2025-07-23 02:18:36.728467,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.872,26.6704,0.05,48.8,70.04,6.93,Fluvial non calcareous,2025-07-23 02:18:37.614920,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
85.972,26.6704,0.07,65.83,140.9,6.68,Fluvial non calcareous,2025-07-23 02:18:38.579075,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.867,26.6754,0.06,47.3,74.9,6.79,Fluvial non calcareous,2025-07-23 02:18:39.459844,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
85.977,26.6754,0.07,66.69,114.22,6.59,Fluvial non calcareous,2025-07-23 02:18:40.388615,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.862,26.6804,0.06,54.12,85.59,6.69,Fluvial non calcareous,2025-07-23 02:18:41.295182,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
85.982,26.6804,0.07,55.86,122.64,6.69,Fluvial non calcareous,2025-07-23 02:18:42.230018,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.857,26.6854,0.06,52.36,92.4,6.81,Fluvial non calcareous,2025-07-23 02:18:43.218202,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
85.987,26.6854,0.06,49.18,102.77,6.71,Fluvial non calcareous,2025-07-23 02:18:44.068935,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.852,26.6904,0.06,56.14,100.73,6.64,Fluvial non calcareous,2025-07-23 02:18:44.993257,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
85.992,26.6904,0.07,54.09,133.85,6.75,Fluvial non calcareous,2025-07-23 02:18:45.886536,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.847,26.6954,0.07,48.79,79.58,6.61,Fluvial non calcareous,2025-07-23 02:18:46.720587,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
85.997,26.6954,0.07,49.17,116.08,6.64,Fluvial non calcareous,2025-07-23 02:18:47.599727,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.842,26.7004,0.06,39.86,74.43,6.66,Fluvial non calcareous,2025-07-23 02:18:48.443144,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
